Specialization,Case Type,Case Number,Lawyer ID,Lawyer Name,Image Url,Win/Lose,Location,Price
Criminal Lawyer,Burglary,1032,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,District Court,799
Criminal Lawyer,Assault,1036,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Vilage Court,240
Criminal Lawyer,Burglary,1017,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Supreme Court,673
Criminal Lawyer,Assault,1027,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,615
Criminal Lawyer,Assault,1005,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,District Court,911
Criminal Lawyer,Robbery,1014,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,895
Criminal Lawyer,Burglary,1029,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Supreme Court,100
Criminal Lawyer,Assault,1030,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,High Court,275
Criminal Lawyer,Burglary,1023,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,District Court,994
Criminal Lawyer,Assault,1005,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Vilage Court,580
Criminal Lawyer,Murder,1012,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Supreme Court,128
Criminal Lawyer,Assault,1036,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,684
Criminal Lawyer,Murder,1031,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,District Court,519
Criminal Lawyer,Robbery,1037,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,561
Criminal Lawyer,Assault,1027,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Supreme Court,469
Criminal Lawyer,Burglary,1004,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,High Court,353
Criminal Lawyer,Murder,1024,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,District Court,786
Criminal Lawyer,Murder,1009,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,333
Criminal Lawyer,Murder,1041,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Supreme Court,924
Criminal Lawyer,Assault,1043,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,875
Criminal Lawyer,Burglary,1011,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,District Court,940
Criminal Lawyer,Burglary,1033,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,738
Criminal Lawyer,Murder,1020,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Supreme Court,113
Criminal Lawyer,Robbery,1002,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,255
Criminal Lawyer,Assault,1028,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,District Court,302
Criminal Lawyer,Murder,1041,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Vilage Court,473
Criminal Lawyer,Robbery,1013,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Supreme Court,915
Criminal Lawyer,Drug,1022,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,155
Criminal Lawyer,Murder,1015,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,District Court,879
Criminal Lawyer,Drug,1001,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,937
Criminal Lawyer,Robbery,1040,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Supreme Court,538
Criminal Lawyer,Robbery,1046,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,854
Criminal Lawyer,Robbery,1013,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,District Court,613
Criminal Lawyer,Robbery,1021,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Vilage Court,127
Criminal Lawyer,Assault,1025,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Supreme Court,323
Criminal Lawyer,Assault,1006,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,297
Criminal Lawyer,Assault,1006,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,District Court,238
Criminal Lawyer,Murder,1047,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,169
Criminal Lawyer,Burglary,1032,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Supreme Court,464
Criminal Lawyer,Murder,1020,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,High Court,460
Criminal Lawyer,Drug,1045,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,District Court,819
Criminal Lawyer,Assault,1043,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Vilage Court,218
Criminal Lawyer,Burglary,1016,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Supreme Court,940
Criminal Lawyer,Assault,1005,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,High Court,371
Criminal Lawyer,Murder,1018,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,District Court,248
Criminal Lawyer,Murder,1042,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,515
Criminal Lawyer,Murder,1042,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Supreme Court,378
Criminal Lawyer,Assault,1026,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,High Court,877
Criminal Lawyer,Robbery,1037,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,District Court,580
Criminal Lawyer,Drug,1001,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,1,Vilage Court,727
Criminal Lawyer,Burglary,1032,1000,Lawyer One,https://media.istockphoto.com/id/1326908785/photo/shot-of-a-business-women-using-laptop-working-at-home-stock-photo.jpg?s=612x612&w=0&k=20&c=HuaPJRwxIlxQaeT-rhb-YwvBzhf4GrgqCDk5F7rvqHg=,0,Supreme Court,915
Criminal Lawyer,Assault,1026,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,High Court,100
Criminal Lawyer,Assault,1021,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,District Court,663
Criminal Lawyer,Robbery,1027,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Vilage Court,319
Criminal Lawyer,Assault,1001,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Supreme Court,944
Criminal Lawyer,Burglary,1033,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,High Court,924
Criminal Lawyer,Robbery,1044,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,District Court,585
Criminal Lawyer,Burglary,1038,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Vilage Court,535
Criminal Lawyer,Assault,1036,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Supreme Court,866
Criminal Lawyer,Murder,1037,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,High Court,638
Criminal Lawyer,Drug,1019,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,District Court,565
Criminal Lawyer,Robbery,1004,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Vilage Court,957
Criminal Lawyer,Robbery,1044,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Supreme Court,775
Criminal Lawyer,Robbery,1044,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,High Court,735
Criminal Lawyer,Murder,1005,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,District Court,895
Criminal Lawyer,Drug,1030,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Vilage Court,946
Criminal Lawyer,Murder,1031,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Supreme Court,374
Criminal Lawyer,Robbery,1002,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,High Court,497
Criminal Lawyer,Assault,1009,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,District Court,590
Criminal Lawyer,Burglary,1012,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Vilage Court,910
Criminal Lawyer,Assault,1036,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Supreme Court,199
Criminal Lawyer,Robbery,1042,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,High Court,768
Criminal Lawyer,Robbery,1016,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,District Court,925
Criminal Lawyer,Burglary,1034,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Vilage Court,683
Criminal Lawyer,Murder,1043,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Supreme Court,156
Criminal Lawyer,Murder,1035,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,High Court,864
Criminal Lawyer,Burglary,1038,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,District Court,987
Criminal Lawyer,Murder,1017,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Vilage Court,621
Criminal Lawyer,Burglary,1040,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,Supreme Court,768
Criminal Lawyer,Robbery,1016,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,High Court,363
Criminal Lawyer,Robbery,1027,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,District Court,547
Criminal Lawyer,Burglary,1038,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Vilage Court,111
Criminal Lawyer,Murder,1039,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Supreme Court,222
Criminal Lawyer,Assault,1009,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,0,High Court,490
Criminal Lawyer,Murder,1003,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,District Court,957
Criminal Lawyer,Drug,1015,1001,Lawyer two,https://img.freepik.com/premium-photo/looking-camera-young-attractive-asian-female-lawyer-working-office-with-contract-law-books-when-sitting-desk-law-legal-services-advice-justice-real-estate-concept_35675-2099.jpg,1,Vilage Court,444
