Specialization,Case Type,Case Number,Lawyer ID,Win/Lose,Location,Price
Tax Lawyer,TaxEvasion,1018,1016,1,Vilage Court,116
Tax Lawyer,TaxEvasion,1006,1017,0,Vilage Court,720
Tax Lawyer,TaxEvasion,1010,1016,1,High Court,809
Business Lawyer,BusinessFraud,1016,1014,1,High Court,580
Immigration Lawyer,Asylum,1043,1010,0,Vilage Court,726
Tax Lawyer,TaxEvasion,1027,1019,1,Vilage Court,527
Criminal Lawyer,Drug,1032,1002,0,District Court,828
Business Lawyer,BusinessFraud,1008,1014,1,District Court,296
Tax Lawyer,TaxEvasion,1003,1018,1,Vilage Court,725
Business Lawyer,ContractDispute,1021,1012,0,Supreme Court,106
Immigration Lawyer,Deportation,1002,1010,0,High Court,233
Criminal Lawyer,Murder,1041,1002,0,High Court,719
Tax Lawyer,IRSAudit,1025,1017,0,Vilage Court,728
Business Lawyer,IntellectualProperty,1019,1013,0,Supreme Court,198
Immigration Lawyer,Deportation,1056,1010,1,District Court,555
Criminal Lawyer,Drug,1033,1002,0,District Court,530
Immigration Lawyer,Deportation,1001,1008,0,Vilage Court,652
Business Lawyer,IntellectualProperty,1008,1013,1,Vilage Court,111
Family Lawyer,Adoption,1004,1006,0,District Court,888
Criminal Lawyer,Assault,1019,1000,1,Supreme Court,767
Tax Lawyer,TaxFraud,1012,1016,1,Supreme Court,653
Business Lawyer,ContractDispute,1040,1012,0,High Court,881
Business Lawyer,IntellectualProperty,1051,1013,1,Vilage Court,104
Immigration Lawyer,Asylum,1034,1009,0,Supreme Court,595
Criminal Lawyer,Burglary,1025,1001,1,Vilage Court,179
Business Lawyer,ContractDispute,1023,1012,1,High Court,738
Immigration Lawyer,Deportation,1037,1010,1,Vilage Court,985
Business Lawyer,BusinessFraud,1037,1012,0,Supreme Court,825
Immigration Lawyer,Deportation,1050,1010,1,District Court,772
Business Lawyer,ContractDispute,1031,1012,0,Vilage Court,408
Tax Lawyer,TaxEvasion,1017,1017,0,Vilage Court,700
Business Lawyer,IntellectualProperty,1051,1013,1,High Court,710
Tax Lawyer,TaxFraud,1033,1016,1,Vilage Court,939
Tax Lawyer,IRSAudit,1006,1016,1,Vilage Court,383
Criminal Lawyer,Drug,1011,1001,0,Supreme Court,592
Family Lawyer,ChildCustody,1012,1006,0,Vilage Court,567
Business Lawyer,BusinessFraud,1036,1013,1,Vilage Court,468
Tax Lawyer,IRSAudit,1001,1019,0,High Court,220
Tax Lawyer,IRSAudit,1001,1018,1,District Court,639
Tax Lawyer,TaxFraud,1013,1018,1,Supreme Court,313
Immigration Lawyer,VisaApplication,1047,1010,1,District Court,744
Business Lawyer,BusinessFraud,1038,1014,1,District Court,168
Business Lawyer,BusinessFraud,1014,1012,1,High Court,825
Tax Lawyer,TaxFraud,1013,1016,0,District Court,171
Criminal Lawyer,Robbery,1006,1001,1,Vilage Court,862
Family Lawyer,Divorce,1027,1004,0,Supreme Court,364
Business Lawyer,ContractDispute,1035,1013,1,High Court,900
Family Lawyer,Divorce,1018,1005,1,Supreme Court,501
Immigration Lawyer,VisaApplication,1027,1010,0,Supreme Court,603
Criminal Lawyer,Burglary,1011,1000,1,Supreme Court,880
Tax Lawyer,TaxEvasion,1010,1019,1,Supreme Court,488
Family Lawyer,Divorce,1011,1006,1,High Court,891
Immigration Lawyer,Deportation,1016,1010,1,High Court,417
Family Lawyer,Divorce,1026,1006,1,Vilage Court,316
Immigration Lawyer,Deportation,1018,1008,1,Supreme Court,930
Immigration Lawyer,Deportation,1019,1010,0,Vilage Court,637
Criminal Lawyer,Burglary,1017,1002,1,Vilage Court,830
Tax Lawyer,TaxFraud,1004,1017,1,Vilage Court,163
Tax Lawyer,IRSAudit,1020,1016,0,High Court,512
Tax Lawyer,IRSAudit,1022,1018,1,District Court,388
Business Lawyer,IntellectualProperty,1054,1012,0,Vilage Court,501
Immigration Lawyer,VisaApplication,1045,1010,1,Supreme Court,456
Family Lawyer,Adoption,1006,1006,1,Supreme Court,223
Business Lawyer,ContractDispute,1025,1014,1,High Court,868
Business Lawyer,IntellectualProperty,1041,1014,0,District Court,728
Family Lawyer,ChildCustody,1020,1004,0,High Court,303
Business Lawyer,BusinessFraud,1021,1013,1,High Court,862
Criminal Lawyer,Burglary,1003,1002,0,Vilage Court,461
Immigration Lawyer,Asylum,1008,1010,1,Vilage Court,914
Tax Lawyer,TaxEvasion,1006,1017,0,Supreme Court,806
Business Lawyer,IntellectualProperty,1013,1014,1,Vilage Court,221
Tax Lawyer,TaxFraud,1008,1017,1,Supreme Court,915
Criminal Lawyer,Assault,1006,1002,0,Supreme Court,791
Tax Lawyer,TaxEvasion,1008,1019,0,Supreme Court,228
Criminal Lawyer,Murder,1037,1000,0,High Court,114
Criminal Lawyer,Assault,1024,1000,1,Vilage Court,1000
Immigration Lawyer,Deportation,1039,1009,0,Supreme Court,528
Tax Lawyer,TaxEvasion,1042,1016,0,Vilage Court,301
Immigration Lawyer,VisaApplication,1045,1010,1,District Court,627
Business Lawyer,IntellectualProperty,1016,1013,1,Vilage Court,323
Business Lawyer,IntellectualProperty,1004,1012,0,Supreme Court,453
Tax Lawyer,IRSAudit,1046,1016,0,District Court,880
Tax Lawyer,TaxEvasion,1010,1019,1,Vilage Court,337
Tax Lawyer,IRSAudit,1002,1018,0,High Court,865
Tax Lawyer,IRSAudit,1030,1019,0,District Court,201
Immigration Lawyer,VisaApplication,1037,1009,0,Supreme Court,796
Criminal Lawyer,Assault,1006,1002,0,Supreme Court,288
Business Lawyer,IntellectualProperty,1030,1013,0,Supreme Court,193
Criminal Lawyer,Robbery,1019,1001,0,Vilage Court,957
Immigration Lawyer,Deportation,1039,1009,0,High Court,836
Family Lawyer,ChildCustody,1037,1004,1,High Court,488
Family Lawyer,Divorce,1016,1005,1,Supreme Court,622
Family Lawyer,Adoption,1028,1005,1,Supreme Court,976
Immigration Lawyer,VisaApplication,1029,1008,1,Vilage Court,901
Tax Lawyer,IRSAudit,1040,1016,1,Supreme Court,584
Business Lawyer,BusinessFraud,1031,1013,0,Vilage Court,659
Immigration Lawyer,Deportation,1049,1010,0,Vilage Court,548
Business Lawyer,IntellectualProperty,1044,1014,0,High Court,657
Business Lawyer,ContractDispute,1019,1014,0,High Court,665
Criminal Lawyer,Robbery,1003,1001,0,High Court,644
Tax Lawyer,TaxFraud,1007,1016,0,District Court,757
Immigration Lawyer,VisaApplication,1029,1010,0,Supreme Court,580
Tax Lawyer,TaxFraud,1002,1016,0,District Court,162
Business Lawyer,BusinessFraud,1012,1013,1,High Court,226
Family Lawyer,Adoption,1002,1005,1,Vilage Court,246
Business Lawyer,ContractDispute,1043,1014,1,Vilage Court,913
Business Lawyer,ContractDispute,1006,1012,0,High Court,690
Criminal Lawyer,Robbery,1034,1000,1,District Court,540
Criminal Lawyer,Burglary,1021,1000,0,Supreme Court,259
Criminal Lawyer,Assault,1010,1001,0,District Court,720
Criminal Lawyer,Assault,1021,1002,1,District Court,231
Tax Lawyer,IRSAudit,1038,1016,0,Vilage Court,136
Business Lawyer,IntellectualProperty,1017,1014,1,District Court,543
Tax Lawyer,IRSAudit,1009,1019,1,Supreme Court,683
Immigration Lawyer,Asylum,1039,1010,0,Vilage Court,316
Business Lawyer,IntellectualProperty,1050,1014,0,Supreme Court,797
Criminal Lawyer,Drug,1023,1000,0,High Court,749
Family Lawyer,Divorce,1027,1004,0,High Court,504
Family Lawyer,Divorce,1001,1004,0,District Court,882
Tax Lawyer,TaxEvasion,1005,1019,0,Supreme Court,384
Family Lawyer,Divorce,1007,1006,1,Vilage Court,197
Tax Lawyer,TaxFraud,1012,1016,1,Supreme Court,535
Immigration Lawyer,Asylum,1020,1010,0,High Court,585
Business Lawyer,IntellectualProperty,1047,1014,0,Vilage Court,360
Tax Lawyer,TaxFraud,1007,1019,1,Supreme Court,817
Criminal Lawyer,Murder,1027,1001,0,Vilage Court,494
Immigration Lawyer,Deportation,1046,1010,0,High Court,701
Tax Lawyer,TaxEvasion,1019,1016,1,Vilage Court,966
Family Lawyer,Adoption,1030,1004,1,Vilage Court,869
Business Lawyer,ContractDispute,1001,1013,1,District Court,397
Business Lawyer,BusinessFraud,1040,1014,1,High Court,979
Criminal Lawyer,Murder,1041,1002,0,Supreme Court,274
Tax Lawyer,TaxEvasion,1017,1019,0,Vilage Court,982
Criminal Lawyer,Assault,1038,1002,1,Supreme Court,871
Business Lawyer,BusinessFraud,1050,1012,1,Vilage Court,592
Business Lawyer,IntellectualProperty,1011,1013,1,Vilage Court,373
Tax Lawyer,TaxEvasion,1017,1017,0,Supreme Court,291
Immigration Lawyer,Asylum,1025,1008,0,High Court,843
Business Lawyer,IntellectualProperty,1035,1012,1,Supreme Court,180
Criminal Lawyer,Assault,1021,1002,1,Supreme Court,504
Immigration Lawyer,Deportation,1003,1009,0,High Court,790
Tax Lawyer,TaxFraud,1002,1016,0,Supreme Court,496
Family Lawyer,Adoption,1005,1005,0,Supreme Court,956
Criminal Lawyer,Drug,1023,1000,0,High Court,896
Business Lawyer,ContractDispute,1035,1013,1,Supreme Court,479
Tax Lawyer,IRSAudit,1027,1017,0,High Court,214
Family Lawyer,Adoption,1036,1004,0,District Court,596
Business Lawyer,ContractDispute,1027,1014,1,High Court,916
Criminal Lawyer,Murder,1012,1002,1,District Court,171
Business Lawyer,BusinessFraud,1045,1012,0,Vilage Court,839
Immigration Lawyer,Deportation,1017,1008,0,District Court,934
Business Lawyer,IntellectualProperty,1005,1013,0,District Court,287
Business Lawyer,BusinessFraud,1051,1012,1,Vilage Court,430
Immigration Lawyer,Deportation,1051,1010,1,Supreme Court,323
Business Lawyer,BusinessFraud,1037,1012,0,Vilage Court,305
Immigration Lawyer,Asylum,1039,1010,0,District Court,468
Tax Lawyer,TaxFraud,1015,1019,0,Supreme Court,884
Criminal Lawyer,Murder,1004,1000,0,Vilage Court,506
Immigration Lawyer,Deportation,1019,1009,0,High Court,759
Immigration Lawyer,VisaApplication,1003,1010,1,Vilage Court,885
Tax Lawyer,IRSAudit,1026,1019,1,Vilage Court,969
Family Lawyer,Adoption,1001,1006,1,Supreme Court,601
Immigration Lawyer,Asylum,1042,1010,1,Vilage Court,655
Criminal Lawyer,Assault,1006,1002,0,Supreme Court,291
Immigration Lawyer,Deportation,1037,1010,1,Supreme Court,814
Business Lawyer,IntellectualProperty,1030,1013,0,Supreme Court,904
Family Lawyer,Adoption,1025,1005,0,District Court,326
Business Lawyer,IntellectualProperty,1005,1013,0,District Court,105
Family Lawyer,Divorce,1022,1005,0,Supreme Court,967
Criminal Lawyer,Burglary,1029,1002,0,Vilage Court,564
Business Lawyer,BusinessFraud,1055,1012,1,District Court,984
Immigration Lawyer,Asylum,1039,1010,0,High Court,687
Business Lawyer,BusinessFraud,1022,1013,1,District Court,818
Tax Lawyer,IRSAudit,1022,1016,0,Vilage Court,525
Tax Lawyer,TaxEvasion,1029,1017,0,District Court,926
Family Lawyer,Adoption,1023,1006,1,Vilage Court,230
Business Lawyer,IntellectualProperty,1029,1012,1,Supreme Court,425
Family Lawyer,Adoption,1021,1006,0,Supreme Court,738
Business Lawyer,ContractDispute,1001,1013,1,Supreme Court,585
Business Lawyer,ContractDispute,1019,1012,0,Vilage Court,687
Criminal Lawyer,Drug,1017,1000,1,Vilage Court,868
Tax Lawyer,TaxEvasion,1017,1019,0,High Court,945
Tax Lawyer,TaxEvasion,1017,1019,0,District Court,303
Tax Lawyer,TaxEvasion,1025,1019,1,High Court,318
Business Lawyer,IntellectualProperty,1051,1013,1,District Court,926
Family Lawyer,Adoption,1024,1005,0,High Court,238
Immigration Lawyer,Deportation,1007,1008,0,High Court,760
Tax Lawyer,IRSAudit,1028,1019,1,Supreme Court,902
Family Lawyer,Divorce,1025,1006,0,Supreme Court,560
Family Lawyer,ChildCustody,1015,1004,1,High Court,728
Tax Lawyer,TaxFraud,1020,1018,0,District Court,482
Criminal Lawyer,Drug,1028,1001,1,High Court,896
Business Lawyer,IntellectualProperty,1038,1013,1,Vilage Court,202
Tax Lawyer,IRSAudit,1026,1019,1,Vilage Court,273
Tax Lawyer,TaxFraud,1012,1018,0,High Court,391
Business Lawyer,IntellectualProperty,1003,1012,0,Vilage Court,213
Tax Lawyer,IRSAudit,1001,1016,0,District Court,157
Immigration Lawyer,Asylum,1026,1008,1,Vilage Court,613
Business Lawyer,BusinessFraud,1006,1014,0,High Court,362
Business Lawyer,BusinessFraud,1023,1014,0,Vilage Court,584
Immigration Lawyer,Asylum,1023,1010,1,Supreme Court,995
Business Lawyer,IntellectualProperty,1045,1013,0,High Court,507
Family Lawyer,Adoption,1001,1005,1,District Court,185
Business Lawyer,IntellectualProperty,1026,1012,1,Vilage Court,449
Family Lawyer,ChildCustody,1019,1004,0,District Court,834
Tax Lawyer,IRSAudit,1039,1016,1,High Court,786
Immigration Lawyer,VisaApplication,1012,1008,0,Supreme Court,429
Criminal Lawyer,Drug,1037,1002,1,High Court,409
Business Lawyer,ContractDispute,1048,1014,0,Supreme Court,521
Business Lawyer,ContractDispute,1028,1014,1,Supreme Court,698
Tax Lawyer,TaxEvasion,1008,1019,0,High Court,568
Family Lawyer,Divorce,1025,1006,0,Supreme Court,272
Family Lawyer,Divorce,1016,1005,1,Supreme Court,595
Tax Lawyer,TaxEvasion,1018,1017,0,Supreme Court,828
Business Lawyer,ContractDispute,1048,1012,0,Supreme Court,602
Business Lawyer,BusinessFraud,1028,1013,0,Vilage Court,788
Business Lawyer,ContractDispute,1035,1014,1,Vilage Court,961
Family Lawyer,ChildCustody,1006,1004,1,Vilage Court,541
Business Lawyer,ContractDispute,1005,1014,1,District Court,822
Immigration Lawyer,Asylum,1001,1010,1,High Court,927
Business Lawyer,ContractDispute,1027,1014,1,Supreme Court,661
Immigration Lawyer,VisaApplication,1045,1009,1,District Court,809
Criminal Lawyer,Drug,1007,1002,0,District Court,340
Criminal Lawyer,Assault,1039,1000,1,Vilage Court,445
Tax Lawyer,TaxEvasion,1014,1018,1,District Court,800
Criminal Lawyer,Drug,1007,1002,0,Vilage Court,995
Business Lawyer,BusinessFraud,1020,1012,0,Supreme Court,997
Business Lawyer,IntellectualProperty,1025,1013,1,Vilage Court,154
Tax Lawyer,IRSAudit,1027,1017,0,District Court,508
Criminal Lawyer,Murder,1037,1000,0,Vilage Court,886
Tax Lawyer,IRSAudit,1015,1018,1,Vilage Court,657
Criminal Lawyer,Burglary,1013,1000,1,District Court,984
Business Lawyer,BusinessFraud,1050,1012,1,District Court,876
Criminal Lawyer,Burglary,1003,1002,0,District Court,194
Criminal Lawyer,Robbery,1031,1000,1,Supreme Court,780
Criminal Lawyer,Robbery,1026,1002,0,District Court,368
Criminal Lawyer,Robbery,1014,1000,0,High Court,542
Criminal Lawyer,Robbery,1031,1000,1,High Court,669
Family Lawyer,Divorce,1016,1005,1,District Court,437
Immigration Lawyer,Asylum,1014,1009,0,District Court,361
Criminal Lawyer,Murder,1004,1001,1,Vilage Court,436
Business Lawyer,BusinessFraud,1028,1013,0,Vilage Court,686
Family Lawyer,Adoption,1028,1004,1,Vilage Court,807
Immigration Lawyer,VisaApplication,1011,1009,1,Vilage Court,449
Criminal Lawyer,Assault,1005,1001,1,Supreme Court,858
Criminal Lawyer,Murder,1023,1002,0,District Court,265
Tax Lawyer,TaxEvasion,1008,1019,0,High Court,277
Immigration Lawyer,VisaApplication,1011,1009,1,High Court,359
Criminal Lawyer,Drug,1023,1001,0,High Court,877
Criminal Lawyer,Robbery,1016,1002,0,Supreme Court,587
Criminal Lawyer,Assault,1002,1001,0,High Court,748
Tax Lawyer,TaxFraud,1009,1016,0,Vilage Court,187
Criminal Lawyer,Robbery,1016,1002,0,Vilage Court,982
Family Lawyer,ChildCustody,1010,1005,0,Supreme Court,223
Business Lawyer,BusinessFraud,1036,1014,1,High Court,958
Family Lawyer,Divorce,1003,1005,0,High Court,283
Criminal Lawyer,Burglary,1008,1001,1,High Court,678
Tax Lawyer,IRSAudit,1015,1016,1,High Court,438
Business Lawyer,ContractDispute,1019,1014,0,Vilage Court,296
Family Lawyer,Divorce,1023,1005,1,Vilage Court,519
Immigration Lawyer,Asylum,1013,1008,0,High Court,807
Immigration Lawyer,Deportation,1025,1010,0,Supreme Court,306
Immigration Lawyer,VisaApplication,1045,1009,1,Vilage Court,408
Business Lawyer,IntellectualProperty,1036,1012,0,Supreme Court,187
Criminal Lawyer,Assault,1001,1002,0,Supreme Court,479
Business Lawyer,ContractDispute,1017,1012,0,Supreme Court,414
Immigration Lawyer,Deportation,1015,1008,0,District Court,728
Business Lawyer,BusinessFraud,1007,1012,0,Vilage Court,119
Family Lawyer,Divorce,1007,1005,1,Supreme Court,861
Immigration Lawyer,Deportation,1005,1008,1,District Court,330
Criminal Lawyer,Burglary,1041,1000,0,High Court,571
Tax Lawyer,TaxFraud,1024,1017,1,Supreme Court,839
Criminal Lawyer,Burglary,1008,1001,1,High Court,967
Tax Lawyer,TaxFraud,1031,1016,1,Supreme Court,151
Family Lawyer,Divorce,1020,1005,1,Supreme Court,740
Family Lawyer,Adoption,1017,1006,0,Supreme Court,399
Family Lawyer,Adoption,1013,1005,1,Supreme Court,442
Business Lawyer,IntellectualProperty,1044,1013,1,Vilage Court,855
Criminal Lawyer,Burglary,1014,1001,0,District Court,885
Immigration Lawyer,Asylum,1018,1010,0,District Court,651
Business Lawyer,IntellectualProperty,1021,1014,1,District Court,804
Immigration Lawyer,Deportation,1033,1010,0,District Court,727
Immigration Lawyer,Deportation,1004,1010,0,District Court,335
Immigration Lawyer,Deportation,1021,1008,1,High Court,842
Family Lawyer,Divorce,1007,1005,1,Supreme Court,547
Tax Lawyer,TaxEvasion,1027,1016,1,Supreme Court,980
Criminal Lawyer,Robbery,1026,1002,0,Supreme Court,170
Criminal Lawyer,Assault,1013,1001,0,Supreme Court,348
Family Lawyer,Adoption,1013,1004,1,High Court,102
Criminal Lawyer,Burglary,1024,1001,0,Supreme Court,289
Criminal Lawyer,Robbery,1026,1000,0,Vilage Court,785
Tax Lawyer,IRSAudit,1003,1019,0,District Court,898
Family Lawyer,Divorce,1017,1004,1,High Court,398
Immigration Lawyer,VisaApplication,1014,1010,0,District Court,588
Immigration Lawyer,VisaApplication,1045,1009,1,Vilage Court,989
Immigration Lawyer,Asylum,1027,1008,1,Supreme Court,650
Immigration Lawyer,VisaApplication,1010,1008,0,Supreme Court,361
Business Lawyer,BusinessFraud,1029,1014,1,High Court,847
Tax Lawyer,TaxEvasion,1025,1019,1,Vilage Court,560
Criminal Lawyer,Assault,1038,1002,1,District Court,697
Tax Lawyer,IRSAudit,1015,1016,1,Vilage Court,619
Criminal Lawyer,Drug,1024,1002,0,Vilage Court,260
Criminal Lawyer,Burglary,1035,1002,0,High Court,442
Criminal Lawyer,Burglary,1001,1000,1,High Court,912
Tax Lawyer,IRSAudit,1030,1016,0,District Court,836
Business Lawyer,ContractDispute,1033,1013,0,Supreme Court,398
Immigration Lawyer,VisaApplication,1003,1010,1,High Court,177
Family Lawyer,Divorce,1018,1005,1,High Court,338
Family Lawyer,ChildCustody,1039,1004,1,Supreme Court,560
Criminal Lawyer,Robbery,1010,1002,1,Supreme Court,275
Tax Lawyer,IRSAudit,1016,1016,0,High Court,186
Immigration Lawyer,Deportation,1021,1010,1,High Court,659
Immigration Lawyer,VisaApplication,1024,1008,0,District Court,613
Immigration Lawyer,Asylum,1013,1008,0,Vilage Court,311
Business Lawyer,BusinessFraud,1044,1012,1,District Court,995
Tax Lawyer,IRSAudit,1023,1016,0,Vilage Court,664
Business Lawyer,BusinessFraud,1027,1013,1,High Court,638
Business Lawyer,IntellectualProperty,1036,1012,0,Supreme Court,302
Tax Lawyer,TaxFraud,1003,1017,1,District Court,474
Tax Lawyer,TaxEvasion,1019,1019,1,Vilage Court,965
Business Lawyer,ContractDispute,1006,1013,0,District Court,958
Family Lawyer,Adoption,1008,1005,0,High Court,917
Immigration Lawyer,VisaApplication,1048,1010,0,Supreme Court,321
Criminal Lawyer,Burglary,1035,1002,0,Vilage Court,326
Business Lawyer,IntellectualProperty,1002,1014,1,District Court,418
Criminal Lawyer,Burglary,1042,1000,0,District Court,163
Immigration Lawyer,Deportation,1021,1010,1,District Court,805
Family Lawyer,Divorce,1022,1006,1,High Court,670
Business Lawyer,BusinessFraud,1006,1014,0,High Court,426
Tax Lawyer,IRSAudit,1026,1019,1,High Court,306
Criminal Lawyer,Murder,1012,1001,0,Vilage Court,491
Immigration Lawyer,Asylum,1036,1009,0,District Court,663
Business Lawyer,IntellectualProperty,1010,1014,1,Supreme Court,707
Business Lawyer,BusinessFraud,1008,1012,0,Supreme Court,178
Criminal Lawyer,Robbery,1016,1002,0,Vilage Court,816
Criminal Lawyer,Murder,1009,1002,1,Vilage Court,368
Criminal Lawyer,Burglary,1030,1000,0,District Court,911
Family Lawyer,Adoption,1005,1005,0,High Court,982
Business Lawyer,IntellectualProperty,1035,1012,1,District Court,154
Criminal Lawyer,Assault,1005,1002,1,High Court,386
Criminal Lawyer,Drug,1020,1000,1,Supreme Court,346
Tax Lawyer,IRSAudit,1001,1016,0,High Court,768
Criminal Lawyer,Burglary,1013,1002,1,District Court,461
Business Lawyer,ContractDispute,1023,1012,1,Supreme Court,717
Business Lawyer,BusinessFraud,1018,1013,0,Supreme Court,441
Criminal Lawyer,Drug,1032,1002,0,Vilage Court,358
Business Lawyer,ContractDispute,1053,1012,0,Supreme Court,729
Criminal Lawyer,Murder,1009,1000,0,Supreme Court,754
Family Lawyer,Adoption,1030,1004,1,Supreme Court,598
Family Lawyer,Divorce,1006,1005,0,Vilage Court,461
Criminal Lawyer,Assault,1021,1002,1,District Court,688
Tax Lawyer,IRSAudit,1014,1016,1,Vilage Court,445
Tax Lawyer,TaxEvasion,1029,1017,0,High Court,370
Criminal Lawyer,Drug,1028,1001,1,Supreme Court,103
Tax Lawyer,TaxEvasion,1045,1016,0,Vilage Court,767
Business Lawyer,BusinessFraud,1010,1013,1,Supreme Court,239
Immigration Lawyer,VisaApplication,1021,1009,1,District Court,567
Business Lawyer,BusinessFraud,1038,1014,1,Vilage Court,872
Immigration Lawyer,Deportation,1019,1009,0,Vilage Court,267
Business Lawyer,BusinessFraud,1056,1014,0,District Court,331
Tax Lawyer,IRSAudit,1001,1018,1,Vilage Court,407
Immigration Lawyer,VisaApplication,1026,1009,0,Supreme Court,642
Immigration Lawyer,VisaApplication,1053,1010,0,Supreme Court,462
Immigration Lawyer,VisaApplication,1030,1010,1,Vilage Court,636
Tax Lawyer,TaxEvasion,1018,1018,0,High Court,619
Tax Lawyer,TaxEvasion,1017,1017,0,High Court,559
Immigration Lawyer,Asylum,1001,1009,0,High Court,515
Immigration Lawyer,VisaApplication,1002,1009,1,Vilage Court,591
Tax Lawyer,TaxEvasion,1020,1019,1,Vilage Court,510
Tax Lawyer,IRSAudit,1001,1016,0,District Court,193
Tax Lawyer,IRSAudit,1030,1016,0,Supreme Court,780
Criminal Lawyer,Robbery,1035,1000,0,Vilage Court,290
Business Lawyer,BusinessFraud,1023,1013,0,District Court,750
Criminal Lawyer,Murder,1016,1001,1,District Court,100
Criminal Lawyer,Murder,1012,1001,0,Vilage Court,784
Business Lawyer,BusinessFraud,1049,1013,1,High Court,355
Business Lawyer,BusinessFraud,1023,1013,0,District Court,704
Business Lawyer,IntellectualProperty,1055,1014,1,District Court,495
Criminal Lawyer,Robbery,1026,1000,0,District Court,440
Immigration Lawyer,VisaApplication,1008,1009,1,Supreme Court,424
Family Lawyer,ChildCustody,1015,1006,1,High Court,360
Immigration Lawyer,VisaApplication,1009,1008,1,Supreme Court,529
Family Lawyer,Adoption,1024,1005,0,District Court,187
Immigration Lawyer,Deportation,1004,1010,0,Supreme Court,441
Business Lawyer,IntellectualProperty,1003,1012,0,High Court,349
Immigration Lawyer,Deportation,1019,1009,0,Supreme Court,709
Immigration Lawyer,VisaApplication,1028,1009,0,District Court,734
Immigration Lawyer,Asylum,1009,1009,1,High Court,329
Immigration Lawyer,Deportation,1007,1009,0,High Court,563
Business Lawyer,BusinessFraud,1057,1014,1,Supreme Court,998
Immigration Lawyer,Asylum,1034,1009,0,High Court,829
Business Lawyer,IntellectualProperty,1019,1013,0,High Court,533
Family Lawyer,Adoption,1041,1004,0,District Court,755
Immigration Lawyer,Deportation,1025,1009,0,Vilage Court,910
Criminal Lawyer,Assault,1016,1000,0,Vilage Court,220
Immigration Lawyer,Deportation,1032,1010,0,Vilage Court,739
Tax Lawyer,TaxFraud,1004,1017,1,Supreme Court,731
Tax Lawyer,IRSAudit,1017,1016,0,Vilage Court,704
Criminal Lawyer,Assault,1005,1001,1,Vilage Court,943
Immigration Lawyer,Deportation,1031,1010,0,Supreme Court,791
Tax Lawyer,IRSAudit,1040,1016,1,High Court,305
Immigration Lawyer,VisaApplication,1015,1009,0,Supreme Court,772
Criminal Lawyer,Assault,1008,1002,0,High Court,192
Family Lawyer,ChildCustody,1006,1004,1,High Court,635
Business Lawyer,BusinessFraud,1053,1014,0,Supreme Court,462
Criminal Lawyer,Drug,1024,1002,0,District Court,565
Family Lawyer,ChildCustody,1008,1006,0,Vilage Court,206
Family Lawyer,ChildCustody,1013,1006,1,Supreme Court,928
Immigration Lawyer,Asylum,1041,1009,0,High Court,756
Criminal Lawyer,Robbery,1030,1002,1,Vilage Court,497
Business Lawyer,BusinessFraud,1041,1012,1,Vilage Court,609
Immigration Lawyer,VisaApplication,1044,1009,0,Vilage Court,376
Criminal Lawyer,Burglary,1024,1001,0,District Court,417
Tax Lawyer,TaxEvasion,1047,1016,0,Vilage Court,570
Tax Lawyer,IRSAudit,1003,1016,0,District Court,866
Business Lawyer,BusinessFraud,1004,1013,0,High Court,831
Business Lawyer,ContractDispute,1021,1012,0,High Court,175
Immigration Lawyer,Asylum,1022,1008,1,Supreme Court,398
Immigration Lawyer,Deportation,1049,1010,0,High Court,878
Criminal Lawyer,Murder,1041,1002,0,High Court,377
Tax Lawyer,TaxEvasion,1030,1017,1,High Court,273
Business Lawyer,BusinessFraud,1016,1012,1,Vilage Court,173
Tax Lawyer,TaxEvasion,1019,1016,1,High Court,179
Immigration Lawyer,Deportation,1054,1010,1,Vilage Court,873
Business Lawyer,BusinessFraud,1007,1012,0,High Court,564
Criminal Lawyer,Assault,1039,1002,0,Supreme Court,403
Immigration Lawyer,VisaApplication,1030,1010,1,High Court,365
Tax Lawyer,TaxFraud,1012,1017,0,Supreme Court,509
Family Lawyer,ChildCustody,1019,1006,0,Vilage Court,373
Tax Lawyer,IRSAudit,1002,1019,1,High Court,191
Criminal Lawyer,Drug,1028,1000,1,Supreme Court,581
Tax Lawyer,TaxFraud,1054,1016,0,Vilage Court,155
Business Lawyer,BusinessFraud,1037,1012,0,High Court,123
Business Lawyer,IntellectualProperty,1039,1014,0,Vilage Court,675
Family Lawyer,Adoption,1020,1006,0,High Court,207
Business Lawyer,ContractDispute,1048,1014,0,High Court,215
Immigration Lawyer,Asylum,1013,1008,0,Supreme Court,312
Business Lawyer,BusinessFraud,1015,1012,1,Vilage Court,166
Criminal Lawyer,Assault,1010,1000,0,Vilage Court,617
Immigration Lawyer,Asylum,1013,1009,1,District Court,640
Immigration Lawyer,Deportation,1051,1010,1,Supreme Court,903
Tax Lawyer,TaxEvasion,1011,1018,0,Supreme Court,986
Tax Lawyer,IRSAudit,1023,1017,1,Supreme Court,683
Tax Lawyer,IRSAudit,1025,1018,0,High Court,833
Business Lawyer,BusinessFraud,1051,1012,1,High Court,679
Criminal Lawyer,Drug,1027,1000,0,High Court,286
Immigration Lawyer,Asylum,1001,1010,1,Vilage Court,960
Business Lawyer,ContractDispute,1024,1014,1,Supreme Court,817
Business Lawyer,BusinessFraud,1009,1013,0,District Court,452
Tax Lawyer,IRSAudit,1006,1018,1,Vilage Court,617
